2018-04-05,,,,,,,
2018-04-17,,,,,,,
2018-04-27,,,,,,,
2018-05-02,,,,,,,
2018-05-11,,,,,,,
2018-05-16,,,,,,,
2018-05-22,,,,,,,
2018-05-30,,,,,,,
2018-06-08,,,,,,,
2018-06-12,,,,,,,
2018-06-20,,,,,,,
2018-06-26,,,,,,,
2018-07-04,,,,,,,
2018-07-10,,,,,,,
2018-07-19,,,,,,,
2018-07-24,,,,,,,
2018-08-03,,,,,,,
2018-08-09,,,,,,,
2018-08-14,,,,,,,
2018-08-23,,,,,,,
2018-08-24,,,,,,,
2018-08-29,,,,,,,
2018-09-04,,,,,,,
2018-09-13,,,,,,,
2018-09-20,,,,,,,
2018-09-25,,,,,,,
2018-10-03,,,,,,,
2018-10-10,,,,,,,
2018-10-17,,,,,,,
2018-10-24,,,,,,,
2018-10-31,,,,,,,
2018-11-07,,,,,,,
2018-11-21,,,,,,,
2018-11-28,,,,,,,
2018-12-04,,,,,,,
2018-12-11,,,,,,,
2018-12-19,,,,,,,
2018-12-26,,,,,,,
2019-01-03,,,,,,,
2019-01-09,,,,,,,
2019-01-17,,,,,,,
2019-01-25,,,,,,,
2019-02-06,,,,,,,
2019-02-12,,,,,,,
2019-02-20,,,,,,,
2019-02-26,,,,,,,
2019-03-05,,,,,,,
2019-03-12,,,,,,,
2019-03-28,,,,,,,
2019-04-02,,,,,,,
2019-04-15,,,,,,,
2019-04-24,,,,,,,
2019-04-30,,,,,,,
2019-05-08,,,,,,,
2019-05-15,,,,,,,
2019-05-21,,,,,,,
2019-05-29,,,,,,,
2019-06-04,,,,,,,
2019-06-18,,,,,,,
2019-06-25,,,,,,,
2019-07-05,,,,,,,
2019-07-11,,,,,,,
2019-07-19,,,,,,,
2019-07-26,,,,,,,
2019-07-30,,,,,,,
2019-08-06,,,,,,,
2019-08-14,,,,,,,
2019-08-22,,,,,,,
2019-08-29,,,,,,,
2019-09-04,,,,,,,
2019-09-10,,,,,,,
2019-09-17,,,,,,,
2019-09-18,,,,,,,
2019-09-19,,,,,,,
2019-10-03,,,,,,,
2019-10-15,,,,,,,
2019-10-16,,,,,,,
2019-11-07,,,,,,,
2019-11-14,,,,,,,
2019-11-21,,,,,,,
2019-11-27,,,,,,,
2019-12-05,,,,,,,
2019-12-26,,,,,,,
2020-01-03,,,,,,,
2020-01-08,,,,,,,
2020-01-17,,,,,,,
2020-01-29,,,,,,,
2020-02-04,,,,,,,
2020-02-11,,,,,,,
2020-02-20,,,,,,,
2020-02-25,,,,,,,
2020-03-05,,,,,,,
2020-03-11,,,,,,,
2020-03-17,,,,,,,
2020-03-27,,,,,,,
2020-04-01,,,,,,,
2020-04-07,,,,,,,
2020-04-14,,,,,,,
2020-04-21,,,,,,,
2020-05-13,,,,,,,
2020-05-20,,,,,,,
2020-06-01,,,,,,,
2020-06-15,,,,,,,
2020-06-26,,,,,,,
2020-07-02,,,,,,,
2020-07-07,,,,,,,
2020-07-17,,,,,,,
2020-07-23,,,,,,,
2020-07-28,,,,,,,
2020-08-04,,,,,,,
2020-08-13,,,,,,,
2020-08-19,,,,,,,
2020-08-26,,,,,,,
2020-09-03,,,,,,,
2020-09-10,,,,,,,
2020-09-16,,,,,,,
2020-09-24,,,,,,,
2020-09-30,,,,,,,
2020-10-08,,,,,,,
2020-10-14,,,,,,,
2020-10-22,,,,,,,
2020-10-29,,,,,,,
2020-11-04,,,,,,,
2020-11-12,,,,,,,
2020-11-18,,,,,,,
2020-11-25,,,,,,,
2020-12-03,,,,,,,
2020-12-10,,,,,,,
2020-12-15,,,,,,,
2020-12-21,,,,,,,
2020-12-29,,,,,,,
2021-01-05,,,,,,,
2021-01-13,,,,,,,
2021-01-20,,,,,,,
2021-01-27,,,,,,,
2021-02-03,,,,,,,
2021-02-12,,,,,,,
2021-02-17,,,,,,,
2021-02-24,,,,,,,
2021-03-05,42.96,46.79,52.29,59.71,59.79,61.3,
2021-03-10,40.89,83.02,64.32,75.64,88.76,86.07,
2021-03-15,326.37,857.42,679.72,436.97,32.29,39.85,
2021-03-24,-13.34,78.1,626.24,42.43,54.78,140.18,
2021-04-06,27.55,24.37,23.17,43.27,75.62,,
2021-04-13,30.34,22.04,37.07,45.42,65.97,104.79,
2021-04-20,11.58,11.36,16.28,32.37,72.61,142.71,
2021-04-27,57.65,62.27,69.48,84.3,112.3,150.69,
2021-05-06,20.0,23.97,33.22,41.31,44.54,45.61,
2021-05-13,8.1,15.78,24.49,39.57,128.93,,
2021-05-20,69.66,21.27,30.45,44.97,47.65,72.64,
2021-05-25,22.31,72.65,35.99,38.2,46.94,52.56,
2021-06-02,54.28,312.1,12.69,21.26,47.32,67.36,
2021-06-08,381.65,24.02,46.36,80.33,83.99,94.37,
2021-06-14,2851.76,3414.87,1460.24,45.55,73.5,112.65,
2021-06-22,127.69,344.92,462.57,61.59,72.98,,
2021-07-01,149.69,40.29,16.06,64.73,108.83,169.48,
2021-07-06,29.6,9.79,15.85,36.83,89.68,113.95,
2021-07-14,65.34,9.79,15.85,36.83,89.68,117.57,
2021-07-20,153.89,39.35,78.66,70.16,87.16,93.59,
2021-07-27,10.35,282.75,77.2,68.8,98.98,125.67,
2021-08-03,109.02,799.79,114.04,175.09,250.62,289.01,
2021-08-09,107.96,48.44,69.42,125.14,163.85,314.41,
2021-08-13,83.43,59.32,93.38,185.87,293.18,400.83,
2021-08-16,634.07,54.89,87.95,180.39,334.92,436.42,
2021-08-19,34.41,42.55,252.24,399.72,476.51,504.19,
2021-08-24,800.91,2575.23,243.03,342.71,377.21,378.5,
2021-08-26,72.31,96.28,170.94,340.93,543.29,481.81,
2021-08-30,75.13,74.72,114.25,182.65,396.8,,
2021-09-02,118.2,131.29,171.82,205.64,243.87,261.72,
2021-09-09,71.31,86.3,83.91,95.41,163.48,223.04,
2021-09-13,66.54,72.69,90.9,184.86,274.5,388.46,
2021-09-20,598.34,586.35,239.7,420.0,601.4,745.22,
2021-09-30,303.34,184.49,234.55,637.36,855.28,894.79,
2021-10-07,48.88,66.24,244.71,435.04,479.53,490.68,
2021-10-11,371.7,23.09,29.52,127.34,454.92,740.25,
2021-10-18,32.13,67.27,222.19,376.59,508.88,527.33,
2021-10-28,25.02,37.64,56.32,208.13,293.59,,
2021-11-04,25.54,35.14,39.64,56.62,84.95,96.79,
2021-11-11,46.75,53.66,78.16,114.18,136.16,133.41,
2021-11-18,24.58,38.62,36.66,76.91,103.2,145.39,
2021-11-25,26.2,36.16,47.22,68.81,75.45,,
2021-12-01,47.68,41.01,51.01,79.53,102.05,,
2021-12-10,25.69,24.96,28.49,69.18,80.99,83.9,
2021-12-15,37.98,36.24,37.11,40.7,70.4,95.06,
2021-12-21,20.82,23.27,28.83,28.3,81.32,,
2021-12-28,20.18,28.79,51.65,103.8,121.29,,
2022-01-04,35.28,24.27,30.54,36.17,61.32,79.72,
2022-01-12,23.2,29.38,32.37,33.43,49.92,77.15,
2022-01-19,11.74,21.62,21.75,34.37,55.56,,
2022-01-27,150.96,159.14,148.98,88.67,69.67,66.4,
2022-02-02,19.1,21.29,38.0,46.14,57.69,,
2022-02-10,10.35,18.66,25.61,42.37,54.53,55.08,
2022-02-16,12.41,13.72,27.5,47.1,48.55,,
2022-02-24,76.2,356.85,221.13,19.37,56.67,81.79,
2022-03-02,135.95,131.68,161.68,42.53,50.16,51.1,
2022-03-11,127.07,11.69,73.79,20.95,48.41,,
2022-03-24,340.07,345.06,350.95,413.98,517.4,,
2022-03-28,169.76,175.44,152.67,151.73,155.5,153.07,
2022-04-06,362.81,398.39,396.87,393.92,391.95,,
2022-04-11,663.3,224.61,217.23,237.59,382.65,,
2022-04-19,14.32,27.68,55.06,80.61,123.62,125.9,
2022-04-22,44.57,51.24,60.49,69.54,83.45,,
2022-04-27,37.15,43.59,62.1,92.36,114.42,131.52,
2022-05-06,178.23,116.01,115.09,102.18,92.23,93.05,
2022-05-13,24.24,25.37,30.84,38.33,39.22,,
2022-05-18,258.46,1466.49,1194.1,184.64,210.65,230.36,
2022-05-26,30.5,31.71,40.85,49.63,58.77,67.04,
2022-06-02,15.31,25.2,32.88,35.6,74.04,72.08,
2022-06-10,51.32,94.39,61.25,72.81,78.03,75.97,
2022-06-17,2270.3,454.51,47.91,50.8,135.84,150.97,
2022-06-24,282.92,124.14,133.58,143.65,145.5,151.54,
2022-06-30,17.95,21.44,42.0,62.25,98.1,111.54,
2022-07-06,41.69,39.34,43.96,61.19,77.42,104.44,
2022-07-14,30.81,30.39,39.22,53.96,58.96,,
2022-07-20,12.21,15.77,23.02,48.94,98.4,108.46,
2022-07-28,24.7,30.47,32.79,47.26,65.11,85.61,
2022-08-03,27.74,764.9,43.86,68.37,120.16,155.77,
2022-08-11,237.25,72.47,79.69,85.17,106.07,116.62,
2022-08-17,38.89,42.38,57.69,84.03,98.24,,
2022-08-24,640.89,1813.77,687.82,114.14,75.26,79.8,
2022-09-01,88.72,475.9,71.92,93.53,104.64,117.24,
2022-09-07,32.16,279.73,75.68,97.05,103.86,107.23,
2022-09-15,74.63,80.25,82.82,82.79,96.31,110.29,
2022-09-21,81.28,95.83,104.01,101.64,106.33,105.06,
2022-09-27,87.84,103.95,127.2,135.84,132.07,131.36,
2022-09-29,75.17,88.4,108.41,108.69,117.54,,
2022-10-05,106.27,219.92,105.12,97.01,93.63,100.23,
2022-10-11,61.6,74.8,78.87,87.08,88.58,91.48,
2022-10-18,62.17,121.02,67.53,74.29,81.05,84.59,
2022-10-26,64.39,76.49,78.05,102.59,158.97,163.32,
2022-11-02,12.43,40.42,111.84,143.29,150.74,157.96,
2022-11-09,18.88,24.44,28.36,33.22,53.29,67.27,
2022-11-17,48.41,47.96,62.21,94.34,130.33,,
2022-11-24,21.04,102.16,97.1,62.78,82.67,,
2022-12-01,11.87,15.56,25.65,59.02,88.67,96.18,
2022-12-07,11.93,27.01,93.05,133.16,178.54,188.68,
2022-12-16,25.69,41.5,63.09,103.74,151.04,160.15,
2022-12-20,67.46,81.47,134.52,165.83,181.35,179.9,
2022-12-27,21.79,30.17,59.48,98.8,119.49,121.22,
2023-01-03,12.24,18.2,30.51,43.9,47.91,54.68,
2023-01-10,48.95,56.22,81.67,108.37,132.47,,
2023-01-20,34.97,46.0,70.09,78.0,83.06,82.57,
2023-01-25,138.7,144.2,124.42,112.75,94.77,100.42,
2023-02-01,11.82,80.38,18.62,27.3,35.54,42.44,
2023-02-08,342.36,250.2,268.01,320.17,,429.91,
2023-02-14,102.28,104.42,97.15,110.2,120.45,161.44,
2023-02-23,20.85,20.9,25.2,28.2,36.64,,
2023-03-01,117.95,135.64,133.83,135.68,154.45,199.76,
2023-03-08,217.31,10.63,2.61,12.78,25.77,32.39,
2023-03-16,9.56,5.26,12.2,24.99,32.57,42.72,
2023-03-22,250.27,148.3,120.9,100.04,82.59,,
2023-03-29,426.28,448.91,50.06,13.78,56.15,76.59,
2023-04-04,90.31,-4.15,5.86,20.59,25.97,28.11,
2023-04-11,7.36,10.9,11.44,29.14,52.08,55.86,
2023-04-20,59.13,63.86,95.0,101.83,111.06,114.99,
2023-04-27,12.33,14.07,17.76,36.32,56.18,84.32,
2023-05-05,10.17,13.84,26.01,30.97,35.73,,
2023-05-11,0.95,60.21,152.93,263.06,107.31,71.98,
2023-05-18,1398.52,205.65,26.14,33.45,72.35,216.59,
2023-05-25,129.82,22.47,30.16,48.44,69.79,,
2023-05-31,12.78,12.57,22.26,33.6,46.54,50.71,
2023-06-05,4.55,14.12,30.31,34.04,42.79,47.6,
2023-06-13,65.03,56.53,-5.51,17.54,74.71,103.23,
2023-06-21,8.94,5.76,5.86,29.52,139.94,240.11,
2023-06-28,989.97,78.46,1.26,13.16,80.42,134.71,
2023-07-05,20.22,34.52,45.63,49.41,74.49,90.24,
2023-07-12,27.94,31.71,36.49,45.88,61.72,,
2023-07-19,10.1,11.75,26.04,42.37,65.02,67.85,
2023-07-26,41.23,60.74,82.72,95.25,113.88,117.34,
2023-08-01,81.58,40.99,58.61,72.31,84.57,,
2023-08-10,43.78,57.13,96.71,101.49,114.04,123.06,
2023-08-17,47.54,49.06,51.8,62.42,73.15,95.44,
2023-08-24,75.63,78.07,78.96,89.04,107.94,118.31,
2023-08-30,47.33,48.82,61.11,72.71,71.75,73.29,
2023-09-07,182.3,172.92,144.87,127.45,118.8,118.97,
2023-09-13,196.62,180.7,150.36,137.74,130.37,119.65,
2023-09-21,75.53,81.27,88.15,88.65,93.92,98.27,
2023-09-27,33.87,54.0,165.12,78.45,98.34,104.94,
2023-10-05,21.65,24.44,55.96,109.13,121.99,,
2023-10-11,1551.65,277.72,130.35,70.28,98.9,100.38,
2023-10-17,416.19,479.67,265.29,50.9,74.25,103.35,
2023-10-25,27.83,49.81,116.43,210.53,251.44,256.89,
2023-10-31,36.04,65.98,110.55,159.98,168.5,178.94,
2023-11-08,35.73,42.4,73.07,97.4,111.79,,
2023-11-16,10.5,8.35,22.0,34.97,54.64,62.79,
2023-11-24,76.89,83.08,91.99,99.3,109.15,,
2023-11-29,39.99,47.18,59.86,47.89,77.2,,
2023-12-07,62.61,67.74,70.16,72.01,89.26,87.72,
2023-12-13,17.33,14.07,16.36,19.92,32.83,54.29,
2023-12-19,38.27,46.66,64.87,67.82,74.33,74.52,
2023-12-27,1.49,12.42,13.8,18.34,30.62,30.3,
2024-01-03,637.39,185.82,35.66,39.54,33.22,,
2024-01-09,58.99,126.3,145.11,13.88,22.12,37.96,
2024-01-16,27.95,24.88,26.32,30.91,28.1,28.94,
2024-01-23,90.49,86.28,86.14,90.25,62.75,59.25,
2024-02-01,26.42,37.36,34.18,39.73,43.43,,
2024-02-06,17.56,21.71,19.99,23.49,38.06,,
2024-02-13,40.04,41.28,38.66,38.09,32.98,,
2024-02-20,8.18,8.95,5.3,15.41,27.21,34.97,
2024-03-07,25.4,616.54,141.09,17.01,12.85,26.32,
2024-03-13,22.45,20.21,571.75,502.06,30.62,21.63,
2024-03-20,589.4,1261.42,679.59,192.92,48.94,19.74,
2024-03-26,39.96,48.42,56.55,59.65,74.47,,
